SupplierName,SupplierSku,CatalogSku,Manufacturer,ProductClassification,ProductName,ProductStatus,PackageId,BatchId,InStockQuantity,Cost,Unit,ReceivedDate,CountQuantity,LocationName,RoomName,LocationId,RoomId,ProductCatalogId,ExpiryDate,PackagedDate
Humble + Fume,SHRED-GR,3MBV6NHF,,Storage,Dragon Chewer - Shredtainer Storage+Grinder - Green,Active,,,2,0,Single Unit,29-11-2019 17:20:20,,495 Welland Ave,Front Room,228806,3972,705e4633-bd72-44d5-8abc-2c65fe0c8d23,,
Humble + Fume,SHRED-PU,ZVFCYGWW,,Storage,Dragon Chewer - Shredtainer Storage+Grinder - Purple,Active,,,5,0,Single Unit,29-11-2019 17:20:20,,495 Welland Ave,Front Room,228806,3972,96f9e322-02ab-4e3e-8395-0de852fe30ca,,
OCS,102684_3.5g___,G5MBEV6P,,Flower Hybrid,Drift - Alien Cake 3030 - 3.5g,Active,5925827136281,,8,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,cf72e9fc-a066-484c-94dd-331ee4870438,,
OCS,102684_3.5g___,G5MBEV6P,,Flower Hybrid,Drift - Alien Cake 3030 - 3.5g,Active,8434226742312,,12,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,cf72e9fc-a066-484c-94dd-331ee4870438,,
OCS,102687_7x0.5g___,LEH7ZKUC,,Pre-Roll Hybrid,Drift - Alien Cake 3030 Pre-Rolls - 7x0.5g,Active,0048586070681,,11,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,c719ab97-0476-4507-b22b-263c766ad689,,
OCS,102687_7x0.5g___,LEH7ZKUC,,Pre-Roll Hybrid,Drift - Alien Cake 3030 Pre-Rolls - 7x0.5g,Active,6394102118293,,15,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,c719ab97-0476-4507-b22b-263c766ad689,,
OCS,102683_3.5g___,7V51Y3L0,,Flower Hybrid,Drift - Cyber Fuel OG - 3.5g,Active,1104922000707,,24,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,18b22301-ac49-4652-bbbb-e43d779cee45,,
OCS,102686_7x0.5g___,8PN6V8V6,,Pre-Roll Hybrid,Drift - Cyber Fuel OG Pre-Rolls - 7x0.5g,Active,8905186049574,,29,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,3c1a3a8f-9754-47f9-b1fb-74096ae20cb4,,
WCG,TV421,LWHGTJ8J,,Flower Vapes,DynaVap - M2020 Flower Vape - Stainless Steel,Active,,,4,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,0c041f06-1a50-465e-af0d-00b3a7589f6f,,
OCS,102515_3.5g___,VE6HGLW6,,Flower Hybrid,EastCann - Crunch Berry Kush - 3.5g,Active,CBK2022-5,,9,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,7e741130-e2bc-420f-a01b-0529cefbbdc6,,
OCS,101863_1g___,6RRMH8XR,,Flower Indica,Edison - Black Cherry Punch - 1g,Active,230883220506,,21,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,02de2465-c213-4da9-84ec-cafc4e13ae0f,,
OCS,102783_3.5g___,UP58NPJN,,Flower Sativa,Edison - Frozen Lemons - 3.5g,Active,189054220226,,6,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,63d74d42-37fd-4de3-ba07-1680e582acbb,,
OCS,102784_10x0.35g___,GL8QWRK3,,Pre-Roll Indica,Edison - ICC + MAC-1 Combo Pre-Rolls - 10x0.35g,Active,1938779220515,,14,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,3e32add0-6b08-4e0a-af9c-0b34ba8d3b4a,,
OCS,101308_1g___,3J67ED22,,Flower Sativa,Edison - Limelight - 1g,Active,203454220307,,4,0,Single Unit,20-04-2022 15:55:08,,495 Welland Ave,Front Room,228806,3972,1ba44cf3-b79e-4c87-9bc2-8e64463fc771,,
OCS,330087_2x12g___,CQE5LVLM,,Chocolate,Edison Bytes - Gingerbread Milk Chocolate Truffles - 2 x 5:0,Active,16703210920,,10,0,Single Unit,20-10-2021 12:52:39,,495 Welland Ave,Front Room,228806,3972,b1566f1d-79d2-48fd-87f8-55ab9f43c32b,,
HBI Canada,ELEM 125,KLHXB5VW,,Papers,"Elements - 1 1/4"" Classic Papers - 50",Active,,,55,0,Single Unit,22-06-2021 12:44:28,,495 Welland Ave,Front Room,228806,3972,d616fed9-7fb8-4c24-864f-f3a2bd143378,,
OCS,310145_1g___,AD0ZLCHC,,Resin,Ellevia - RSO - 1g,Active,RK105971A,,9,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,604a3142-e274-476c-857b-2f0c6cda0c2e,,
OCS,320210_355ml___,JLP2G67Y,,Beverages,Embody - Mint and Honey Sparkling Green Tea - 355ml x 2:40,Active,ABF00001,,3,0,Single Unit,20-04-2022 15:55:08,,495 Welland Ave,Front Room,228806,3972,3b07a176-173b-484a-8658-0d534426234a,,
"OCS,","320058_3x3g___,320007_3x3g___",AQWLEMU1,,Beverages,Everie - Lavender Chamomile Tea - 3 x 0:10,Active,H0008089,,1,0,Single Unit,10-11-2021 13:10:28,,495 Welland Ave,Front Room,228806,3972,20140191-1ee6-4a7e-b24c-82de1ff71128,,
OCS,101845_3x0.5g___,R6758TBB,,Pre-Roll Sativa,FIGR - Kali Mist Pre-Rolls - 3x0.5g,Active,128218005,,2,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,befbb3bc-36dc-4a53-b729-bf121b228575,,
OCS,102699_3.5g___,X5FEL2N1,,Flower Hybrid,FIGR - Sunshine Bubble Kush - 3.5g,Active,129210020,,1,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,92c234ff-54eb-4bc2-b803-a3e2d5cf07db,,
OCS,101848_30ml___,QJZHVYQM,,Oils,FIGR - THC Oil - 30ml x 20:1,Active,120220290009,,1,0,Single Unit,12-05-2021 09:24:07,,495 Welland Ave,Front Room,228806,3972,dcec9bf6-7a62-4dab-8c91-09e24cc0a5f9,,
OCS,330042_2x12g___,XEVQN14D,,Chocolate,Fireside - Dark Chocolate Salted Caramel - 2 x 5:0,Active,CF0068T3542,,5,0,Single Unit,14-07-2021 15:45:55,,495 Welland Ave,Front Room,228806,3972,62d367f8-500a-40fe-9cc1-df9c8e2dc730,,
OCS,310125_1g___,VMRNGHZR,,Bubble Hash,Flag Trading Co - Garlic Kush Bubble Hash Coin - 1g,Active,FGK08232021,,6,0,Single Unit,22-09-2021 11:23:28,,495 Welland Ave,Front Room,228806,3972,bcec3610-91ae-4e30-a729-83f96d7bf634,,
OCS,300569_1g___,3ZFGH5M1,,510 Carts,Foray - Blueberry GLTO 510 Cartridge - 1g,Active,2200912,,3,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,2ea33f4c-1bee-40db-8b99-6d5b611998ad,,
OCS,330215_1 Pack___,QGG1HHYN,,Chocolate,Foray - Cinnamon Bun Chocolate Square - 1 x 10:10,Active,2103683,,12,0,Single Unit,06-04-2022 17:54:09,,495 Welland Ave,Front Room,228806,3972,37e16bb1-de5e-49b1-b600-e88af7ece728,,
OCS,330215_1 Pack___,QGG1HHYN,,Chocolate,Foray - Cinnamon Bun Chocolate Square - 1 x 10:10,Active,2200560,,5,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,37e16bb1-de5e-49b1-b600-e88af7ece728,,
OCS,330290_30 Pack___,ABXQXZ7F,,Candy,Foray - Fast CBN Blackberry Lavender Soft Chews - 30 x 0:10:0:2.5,Active,2201496,,4,0,Single Unit,02-06-2022 17:05:39,,495 Welland Ave,Front Room,228806,3972,2c4e9dad-f415-43fe-97d8-a6535e488aa1,,
OCS,300403_1g___,ZBMDTA2M,,510 Carts,Foray - Mint CBD 510 Cartridge - 1g,Active,2103230,,3,0,Single Unit,09-03-2022 14:44:37,,495 Welland Ave,Front Room,228806,3972,03f53724-cce8-4fcf-a104-7e6865267b6c,,
OCS,330007_2x5g___,LU3DNN7G,,Candy,Foray - Peach Mango Soft Chews - 2 x 5:5,Active,2200221,,4,0,Single Unit,20-04-2022 15:55:08,,495 Welland Ave,Front Room,228806,3972,e415dfe1-08e5-4138-bb0d-a64f394e0419,,
WCG,G5047TY,VQM278WW,,Bongs,"Gear - 11.5"" Magnum Dual Perc Beaker Bong - Honey Gold",Active,,,2,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,cb6da7d7-7c84-47f3-baed-8bafef770ff4,,
WCG,G5047LG,YW676W6J,,Bongs,"Gear - 11.5"" Magnum Dual Perc Beaker Bong - Lime Green",Active,,,2,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,9ea77402-53e7-4581-897b-c44f51b8f431,,
WCG,G5047SB,FPP0GK1N,,Bongs,"Gear - 11.5"" Magnum Dual Perc Beaker Bong - Sapphire Blue",Active,,,1,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,fab693f2-12a3-4e4d-b8d7-984b5cb19606,,
WCG,G5047SK,K7LFX55Z,,Bongs,"Gear - 11.5"" Magnum Dual Perc Beaker Bong - Smoke",Active,,,1,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,d14f0e4a-f4ac-411e-9499-481481b22f1b,,
WCG,G1077,021GP1AA,,Dab Parts,Gear - 14mm 90° Banger - Basic,Active,,,1,0,Single Unit,03-03-2021 18:02:42,,495 Welland Ave,Front Room,228806,3972,5730ce56-1fbe-4474-adac-f72310fb35c8,,
WCG,G1216,XL7FLRY0,,Dab Parts,Gear - 14mm 90° Banger - Big Booty,Active,,,4,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,fb6d7dea-f97c-4312-8c0c-565f302ed510,,
WCG,G1300,5DMDRTXZ,,Dab Parts,Gear - 14mm 90° Banger - Terp Slurper,Active,,,3,0,Single Unit,12-01-2022 13:18:14,,495 Welland Ave,Front Room,228806,3972,041b6261-a391-4128-b927-edac5838fa54,,
WCG,G1152,H5J6FTN0,,Dab Parts,Gear - 14mm 90° Banger - XL,Active,,,2,0,Single Unit,03-03-2021 18:02:42,,495 Welland Ave,Front Room,228806,3972,c6f48d4e-9abe-4274-a51f-0d52a56ddd31,,
WCG,G93B,HDUBYCUR,,Bong Parts,Gear - 14mm Skull Shaped Bowl - Blue,Active,,,2,0,Single Unit,14-10-2021 11:08:59,,495 Welland Ave,Front Room,228806,3972,90d9beb7-dc8d-4312-89cf-5694612a015c,,
WCG,G93C,PUMZVFX4,,Bong Parts,Gear - 14mm Skull Shaped Bowl - Clear,Active,,,2,0,Single Unit,14-10-2021 11:08:59,,495 Welland Ave,Front Room,228806,3972,d8f337d3-5e43-4a49-a91b-e637e370a41d,,
WCG,GD130C,XHFD41EL,,Bong Parts,Gear - 14mm>18mm Flush Mount Downstem - 130mm,Active,,,2,0,Single Unit,14-10-2021 11:08:59,,495 Welland Ave,Front Room,228806,3972,dc38a201-6cc6-4ce0-9f73-7c86b7f62be2,,
WCG,G555B,LHTL3UQF,,Bongs,"Gear - 15.5"" Sidekick Percolator Beaker Bong - Blue",Active,,,1,0,Single Unit,09-03-2021 16:25:47,,495 Welland Ave,Front Room,228806,3972,02a26497-8684-4f54-8f5e-d491cc807a93,,
WCG,G1246,BUMH42TD,,Dab Parts,Gear - 6mm Quartz Dab Pearls - 2,Active,,,2,0,Single Unit,12-01-2022 13:18:14,,495 Welland Ave,Front Room,228806,3972,0941c2c9-1ca7-4ed5-960e-b5481c190256,,
WCG,G554A,Z4FDLF31,,Bongs,"Gear - 9"" Sidekick Beaker Bong - Amber",Active,,,2,0,Single Unit,03-03-2021 18:02:42,,495 Welland Ave,Front Room,228806,3972,ceef9661-b5c1-488b-a2d2-c5f5a3ba8220,,
WCG,G1222 CL,JZLVGHCC,,Dab Parts,Gear - Adjustable Carb Cap - Clear,Active,,,2,0,Single Unit,01-02-2021 13:56:15,,495 Welland Ave,Front Room,228806,3972,42521148-c360-4bc7-b05e-8baad2545273,,
WCG,G1294B,84K8Y4YB,,Dab Parts,Gear - Diamond Carb Cap - Blue,Active,,,3,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,6928a96a-f67a-4632-b563-8e2b7e63bb99,,
WCG,G1294GD,5YBX1CUR,,Dab Parts,Gear - Diamond Carb Cap - Gold,Active,,,3,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,a24949c9-fae9-4715-9b1f-ad9219936e15,,
WCG,G1294PP,NMQGM24K,,Dab Parts,Gear - Diamond Carb Cap - Purple,Active,,,2,0,Single Unit,19-07-2021 11:29:54,,495 Welland Ave,Front Room,228806,3972,668d4b0b-a0a4-47a2-b05e-842bed675351,,
WCG,G1167SK,MNC3HKDJ,,Dab Parts,Gear - Dual Vent Carb Cap - Smoke,Active,,,1,0,Single Unit,01-02-2021 13:56:15,,495 Welland Ave,Front Room,228806,3972,b3b26c20-a1a8-43c8-9682-966b7ed584a5,,
WCG,G1167B,WD37GWK6,,Dab Parts,Gear - Dual Vent Carb Cap	-  Blue,Active,,,2,0,Single Unit,01-02-2021 13:56:15,,495 Welland Ave,Front Room,228806,3972,bde12802-abad-41eb-b04b-07ed464966a5,,
OCS,300436_0.95g___,GUC4ZBMD,,510 Carts,General Admission - Guava Chemdawg Live Resin 510 Cartridge - 0.95g,Active,22040000028,,9,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,6dcd1997-d082-44cd-8e20-0cdc435246dd,,
OCS,300614_0.95g___,YE4ZJM6E,,510 Carts,General Admission - Honeydew Boba 510 Cartridge - 0.95g,Active,22060000040,,8,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,609a517a-169f-431b-9cfb-914d687efd9d,,
OCS,310257_1x1g___,F3X0Q5X8,,Pre-Roll Infused,General Admission - Honeydew Boba Moon Rocket Pre-Roll - 1x1g,Active,22050000220,,8,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,d486f951-c5b0-45ce-b76f-f225e6602b81,,
OCS,300388_0.95g___,UWC1W82B,,510 Carts,General Admission - Kootenay Fruit Live Resin 510 Cartridge - 0.95g,Active,22010000096,,5,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,05062b22-d9be-49ab-a018-10831cfda51f,,
OCS,102265_7x0.5g___,PTF738VA,,Pre-Roll Indica,General Admission - Kootenay Fruit Pre-Rolls - 7x0.5g,Active,21080000087,,1,0,Single Unit,02-02-2022 11:48:19,,495 Welland Ave,Front Room,228806,3972,1184a3e6-22c9-48d2-be64-200f3b01afa4,,
OCS,102843_3.5g___,BL7U0KQD,,Flower Indica,General Admission - Kush & Cookies - 3.5g,Active,E067B.03,,11,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,daebb706-47ff-4381-b0cc-4f6649d0e5f4,,
OCS,300389_0.95g___,AEHQK71Y,,510 Carts,General Admission - Pineapple Daze 510 Cartridge - 0.95g,Active,22050000204,,2,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,effd94fa-0ddb-4623-a2cb-c28c599c7aeb,,
OCS,300534_0.95g___,DK3QX7QQ,,510 Carts,General Admission - Strawnana 510 Cartridge - 0.95g,Active,22060000090,,6,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,441edd87-7bb5-4ec8-80e1-ebecf4320004,,
OCS,300615_0.3g___,QWQ03EX2,,Disposables,General Admission - Tropic GSC Disposable Pen - 0.3g,Active,22030000084,,5,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,3e81a9c1-b92a-4795-833f-6ec4d7101010,,
OCS,310196_3x0.5g___,VL15Q7XH,,Pre-Roll Infused,General Admission - Tropic GSC Kief Infused Pre-Roll - 3x0.5g,Active,22040000027,,10,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,195174af-3fd2-4e59-bd7e-43e3222f7332,,
OCS,310196_1x1g___,KPCAB0MP,,Pre-Roll Infused,General Admission - Tropic GSC Kief Infused Pre-Rolls - 1x1g,Active,22020000029,,8,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,8e27ae32-ad3f-49e9-9696-0a9e9f8234d1,,
OCS,102591_3.5g___,ZMTUMEZG,,Flower Hybrid,Ghost Drops - Z-Splitter - 3.5g,Active,P220053,,1,0,Single Unit,09-03-2022 14:44:37,,495 Welland Ave,Front Room,228806,3972,abdcde6c-cbb7-4547-803c-acdb33462799,,
THP,,RZ6JN3RB,,Gift Cards,Gift Card - Card,Active,,,36,0,Single Unit,29-09-2020 17:34:54,,495 Welland Ave,Front Room,228806,3972,44dda767-8889-40ae-a61e-1e479b6a398a,,
OCS,340076_2x60g___,T4JA6WD7,,Topicals,Glow - Day & Night Cream Combo Pack - 2 x 60g x 1:1000 & 500:500,Active,PR211103A,,3,0,Single Unit,26-01-2022 15:35:56,,495 Welland Ave,Front Room,228806,3972,61cc6c34-5dcd-4842-9e24-bec69f8bb82f,,
OCS,300353_1g___,61ADAFAJ,,510 Carts,Good Supply - Banana Kush 510 Cartridge - 1g,Active,3101724729,,1,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,298a1107-18a6-474d-99a2-8701882adb8e,,
OCS,101406_1x1g___,YNC4YT03,,Pre-Roll Hybrid,Good Supply - Grower's Choice Hybrid Pre-Roll - 1x1g,Active,3101724477,,37,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,b8dc1291-5133-459b-b624-4780600910d7,,
OCS,101408_1x1g___,FXF2VR22,,Pre-Roll Sativa,Good Supply - Grower's Choice Sativa Pre-Roll - 1x1g,Active,3101724878,,13,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,93add545-ccad-4c69-a5d9-7d457b7b074b,,
OCS,310161_3x0.5g___,74Y7HF34,,Pre-Roll Infused,Good Supply - Hash Bats: Jean Guy Hash Infused Pre-Roll - 3x0.5g,Active,3101723626,,3,0,Single Unit,19-05-2022 20:45:32,,495 Welland Ave,Front Room,228806,3972,47a2a2d1-9288-4be2-ac9c-94ffd2fe26a4,,
OCS,310162_3x0.5g___,A1AFPQRY,,Pre-Roll Infused,Good Supply - Hash Bats: Starwalker Kush Hash Infused Pre-Roll - 3x0.5g,Active,3101723982,,12,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,6c925cd2-0439-44d0-948e-b36a585c696b,,
OCS,100080_28g___,RVZU0M0M,,Flower Sativa,Good Supply - Jean Guy - 28g,Active,3101724759,,8,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,ed2dbeec-6536-4602-858f-411cf57c38fc,,
OCS,100080_3.5g___,HWHNAV0T,,Flower Sativa,Good Supply - Jean Guy - 3.5g,Active,3101724986,,18,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,2cc1f094-afe8-43fc-ae19-e29192b5d516,,
OCS,300461_0.5g___,ML8TQRMD,,510 Carts,Good Supply - Jean Guy Liquid Wax 510 Cartridge - 0.5g,Active,3101723724,,9,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,54a5cfcf-f097-46cc-8579-66ab89d17e94,,
OCS,100074_1x1g___,X0JUHV8Q,,Pre-Roll Sativa,Good Supply - Jean Guy Pre-Roll - 1x1g,Active,3101724948,,39,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,0585127e-8d01-4917-b9ba-afd60b8b7d4a,,
OCS,101494_1x1g___,63385W06,,Pre-Roll Hybrid,Good Supply - Monkey Glue Pre-Roll - 1x1g,Active,3101724075,,46,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,bd440c7b-7864-4c14-95a0-665ae43f885a,,
OCS,300176_1g___,DB2LVRQ2,,510 Carts,Good Supply - Purple Monkey 510 Cartridge - 1g,Active,3101724333,,6,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,9044bc79-be8e-4789-bb21-d571c1187e28,,
OCS,300356_0.4g___,8HFGC5KA,,Proprietaries,Good Supply - Purple Monkey Pax Era Pod - 0.4g,Active,3101724669,,7,0,Single Unit,30-06-2022 20:15:50,,495 Welland Ave,Front Room,228806,3972,1e6d07ff-8c53-42e2-b6c7-7bcda3644f78,,
OCS,330225_2 Pack___,0DTFDQ81,,Candy,Good Supply - Sour Berry Blast Soft Chews - 2 x 5:0,Active,H0011105,,12,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,ceb32f9f-3c06-4c3c-b3b5-16228f0ff1df,,
OCS,101621_3.5g___,7EXNB4U0,,Flower Indica,Good Supply - Sour Kush - 3.5g,Active,3101724511,,19,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,c5f94af7-511b-4125-9025-cd1063b5dddd,,
OCS,101697_28g___,T4NGTYF2,,Flower Indica,Good Supply - Starwalker Kush - 28g,Active,3101724760,,12,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,10b049ca-d394-448f-a0a8-c563ef385798,,
Humble + Fume,GRAV 32X.3,MABAAL8X,,Bongs,"Grav - 8"" Flare Straight Tube Bubbler - Clear",Active,,,2,0,Single Unit,01-02-2021 14:14:20,,495 Welland Ave,Front Room,228806,3972,3e8437bf-949c-477b-b656-62c47442a6f8,,
OCS,102642_3.5g___,62D2DXWL,,Flower Indica,Greenman Acres - Grandaddy Purple - 3.5g,Active,0028GDP,,10,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,7156f9fa-34a0-4a49-9384-4cc25cdc9578,,
OCS,102734_3x0.5g___,K4E55N3U,,Pre-Roll Hybrid,Greenseal - Gorilla Berry Pre-Rolls - 3x0.5g,Active,GLU20221,,21,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,b39f87bc-8939-4c48-8834-d4fdee106d1c,,
WCG,TV575BK,U5K0QKMX,,Dab Parts,Grenco - 14mm 180° G Pen Connect - Black,Active,,,1,0,Single Unit,12-01-2022 13:18:14,,495 Welland Ave,Front Room,228806,3972,55a3c1e0-be12-4038-9e08-219d579447b2,,
OCS,101759_7g___,RY06Q45J,,Flower Hybrid,Greybeard - Afghani Drifter - 7g,Active,1121025,,5,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,e479d666-50d1-44dd-863e-7f2b53226385,,
OCS,300546_1g___,4U75U432,,510 Carts,Greybeard - BMOG Live Resin 510 Cartridge - 1g,Active,0322018,,7,0,Single Unit,09-06-2022 22:29:16,,495 Welland Ave,Front Room,228806,3972,665acddb-4a6c-4240-81c8-7bf738f8d824,,
OCS,300547_0.5g___,XZR627U0,,510 Carts,Greybeard - GMO Live Rosin 510 Cartridge - 0.5g,Active,0122047,,6,0,Single Unit,28-05-2022 17:51:16,,495 Welland Ave,Front Room,228806,3972,854d0f16-cd72-4037-aff9-6ee9aa4f69b8,,
OCS,310210_1g___,T8THBA8H,,Distillate & Isolate,Greybeard - Trufflez Diamonds & Sauce - 1g,Active,0122014,,9,0,Single Unit,28-05-2022 17:51:16,,495 Welland Ave,Front Room,228806,3972,d27da7e5-d83e-420f-9a1d-8d8bdff52d8b,,
OCS,330191_1x16g___,APNBPJYK,,Chocolate,Halftime - Chocolate Peanut Butter Cup - 1 x 10:1,Active,20220405A,,10,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,cc4a46c9-8f28-4afd-9b82-dca6c04667d2,,
OCS,102340_10x0.35g___,74RNPPZL,,Pre-Roll Hybrid,Harts - Biscotti Gushers Pre-Rolls - 10x0.35g,Active,B21006PR,,5,0,Single Unit,23-06-2022 18:28:27,,495 Welland Ave,Front Room,228806,3972,cc7a2fdd-2061-4b6a-8f1c-91ec539ad6e4,,
OCS,102772_10x0.35g___,H0F3CDMR,,Pre-Roll Hybrid,Harts - Jungle Cake Pre-Rolls - 10x0.35g,Active,B22006PR,,17,0,Single Unit,07-07-2022 20:34:30,,495 Welland Ave,Front Room,228806,3972,f06c5ce4-7ef3-47d0-afdc-7da882e1ad27,,
OCS,102341_10x0.35g___,LHUNURB4,,Pre-Roll Indica,Harts - Pink Gas Pre-Rolls - 10x0.35g,Active,B22001PR,,5,0,Single Unit,16-06-2022 18:31:10,,495 Welland Ave,Front Room,228806,3972,099f4956-bac3-4e94-a1bd-668386f72502,,
OCS,101124_3.5g___,5Q3ACFLL,,Flower Indica,Haven St. - No. 417 Indigo Daze - 3.5g,Active,2105121,,7,0,Single Unit,12-05-2022 21:24:24,,495 Welland Ave,Front Room,228806,3972,393935e3-f674-44a5-809c-42d0ccf48ac4,,
OCS,101948_3.5g___,RTMULNCG,,Flower Indica,Haven St. - No. 427 Retrograde - 3.5g,Active,2105546,,4,0,Single Unit,20-04-2022 15:55:08,,495 Welland Ave,Front Room,228806,3972,84f3cede-c0d0-44af-82b3-c5de6a679723,,
OCS,102822_3.5g___,32ECG1U0,,Flower Indica,Haven St. - Sapphire Scout - 3.5g,Active,2206021,,10,0,Single Unit,27-04-2022 16:07:21,,495 Welland Ave,Front Room,228806,3972,354362cc-5168-4244-a781-ed622e5a4a7e,,
OCS,102434_3.5g___,2BDYP4FQ,,Flower Hybrid,High Street - Lilac Diesel - 3.5g,Active,ML0221001,,4,0,Single Unit,01-12-2021 11:45:56,,495 Welland Ave,Front Room,228806,3972,1ee65dc5-cb3b-4f6c-8601-ad77d01d0778,,
OCS,102436_3.5g___,R1HN13P3,,Flower Hybrid,High Street - Orange Tingz - 3.5g,Active,OT0421001,,4,0,Single Unit,01-12-2021 11:45:57,,495 Welland Ave,Front Room,228806,3972,f93a29ad-7caa-450d-82a0-2e82d849893a,,
OCS,102749_3.5g___,MUNGVQMJ,,Flower Hybrid,Highland Grow - Diamond Breath - 3.5g,Active,HG0290,,9,0,Single Unit,28-05-2022 17:51:16,,495 Welland Ave,Front Room,228806,3972,80751721-76a0-4ebf-8097-3da7159201d9,,
OCS,102748_3.5g___,GE36CRFP,,Flower Indica,Highland Grow - Gas Tank - 3.5g,Active,HG0314,,9,0,Single Unit,04-05-2022 20:45:35,,495 Welland Ave,Front Room,228806,3972,52773bb3-fd5c-413e-93f9-fa587d08710a,,
OCS,101612_3.5g___,AFC6M63T,,Flower Sativa,Highland Grow - Sensi Wizard - 3.5g,Active,HG0287,,8,0,Single Unit,16-03-2022 14:15:28,,495 Welland Ave,Front Room,228806,3972,d2aee40b-4ebb-41c4-81c0-332abceb9e4b,,
OCS,101610_3.5g___,HN4R02B5,,Flower Indica,Highland Grow - White Lightning - 3.5g,Active,HG0312,,8,0,Single Unit,13-04-2022 17:49:09,,495 Welland Ave,Front Room,228806,3972,54769e7f-c52e-4536-883b-32b941086069,,
OCS,310187_1g___,WY12HKWZ,,Kief & Hash,Highly Dutch - Afghan Black Hash - 1g,Active,003123,,6,0,Single Unit,28-05-2022 17:51:16,,495 Welland Ave,Front Room,228806,3972,3f64b7be-8ae5-4b51-b247-cb0a4f96c71f,,
